,Rank,Name,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG,Height,Weight
2506,2507,Dan Gadzuric,527,14.8,2.0,4.0,0.5,0.0,0.0,0.0,0.7,1.4,0.498,0.7,2.4,1.7,2.7,4.4,0.4,0.5,0.9,4.7,210.82,108.86208
2507,2508,Paul Zipser,98,17.0,1.7,4.6,0.371,0.7,2.1,0.335,0.5,0.7,0.769,0.8,1.7,0.3,2.3,2.6,0.8,0.4,0.3,4.7,203.2,95.25432
2510,2511,Ronny Turiaf,473,17.0,1.8,3.4,0.5329999999999999,0.0,0.0,0.0,1.1,1.7,0.636,0.8,2.4,1.1,2.6,3.7,1.3,0.4,1.3,4.7,208.28,112.94440800000001
2512,2513,Gerald Fitch,18,13.2,1.7,4.9,0.337,0.4,1.4,0.26899999999999996,0.9,1.3,0.7390000000000001,0.8,1.6,0.4,1.3,1.7,1.8,0.4,0.3,4.7,190.5,85.275296
2514,2515,Steve Novak,467,12.1,1.6,3.7,0.43700000000000006,1.2,2.9,0.43,0.2,0.2,0.877,0.2,0.8,0.1,1.1,1.3,0.3,0.2,0.1,4.7,208.28,99.79024
2515,2516,Johan Petro,473,15.4,2.1,4.5,0.462,0.0,0.0,0.154,0.5,0.8,0.6779999999999999,0.8,2.4,1.1,2.7,3.9,0.5,0.4,0.5,4.7,213.36,112.037224
2518,2519,Greg Ostertag,756,19.5,1.8,3.6,0.486,0.0,0.0,0.1,1.1,1.9,0.569,0.9,2.5,2.0,3.5,5.5,0.6,0.2,1.7,4.6,218.44,127.00576000000001
2522,2523,Jeff Adrien,153,14.0,1.7,3.6,0.474,0.0,0.0,0.0,1.2,1.9,0.628,0.6,1.7,1.4,2.9,4.3,0.7,0.3,0.5,4.6,201.0,111.0
2523,2524,Blake Ahearn,19,11.9,1.1,4.1,0.273,0.7,2.5,0.298,1.7,1.7,0.97,1.2,1.4,0.1,1.1,1.2,1.2,0.4,0.0,4.6,187.96,86.18248
2524,2525,Thon Maker,263,13.8,1.6,3.7,0.435,0.5,1.5,0.327,0.9,1.3,0.68,0.5,1.7,0.8,1.9,2.8,0.6,0.4,0.7,4.6,215.9,101.151016
2525,2526,Brian Cardinal,456,14.2,1.5,3.6,0.408,0.5,1.4,0.37200000000000005,1.2,1.4,0.861,0.7,2.0,0.6,1.7,2.3,1.0,0.6,0.2,4.6,203.2,111.13004
2527,2528,Mickael Gelabale,145,16.2,1.8,3.9,0.47,0.3,0.9,0.316,0.7,0.9,0.815,0.6,1.3,0.7,1.5,2.3,0.8,0.3,0.2,4.6,200.66,97.52228000000001
2529,2530,Rex Walters,335,13.7,1.7,3.9,0.441,0.6,1.5,0.361,0.6,0.8,0.809,0.9,1.3,0.2,1.0,1.2,1.7,0.4,0.1,4.6,193.04,86.18248
2531,2532,Hanno Mottola,155,15.2,1.9,4.3,0.442,0.0,0.1,0.062,0.8,1.1,0.7829999999999999,0.9,2.2,0.8,2.0,2.9,0.5,0.2,0.2,4.6,210.82,112.037224
2535,2536,Loren Meyer,140,14.6,1.9,4.3,0.43200000000000005,0.1,0.2,0.348,0.8,1.2,0.696,0.9,2.6,1.2,2.2,3.4,0.6,0.2,0.4,4.6,208.28,117.93392
2536,2537,Chris Robinson,76,14.4,1.8,4.7,0.376,0.8,2.0,0.374,0.3,0.6,0.5710000000000001,0.9,1.8,0.4,1.1,1.5,1.4,0.6,0.2,4.6,195.58,90.7184
2542,2543,Jelani McCoy,261,14.7,2.0,3.6,0.539,0.0,0.0,0.0,0.7,1.4,0.49,0.9,2.0,1.1,2.4,3.5,0.5,0.3,0.7,4.6,208.28,111.13004
2544,2545,Bill Wennington,720,13.5,1.9,4.2,0.45899999999999996,0.0,0.1,0.139,0.7,0.9,0.787,0.6,2.3,1.0,2.0,3.0,0.6,0.3,0.3,4.6,213.36,111.13004
2546,2547,Jordan Williams,43,14.8,1.8,3.5,0.507,0.0,0.0,0.0,1.0,1.5,0.652,0.5,1.4,1.5,2.1,3.6,0.3,0.5,0.3,4.6,208.28,117.93392
2549,2550,Nick Calathes,129,15.6,1.9,4.3,0.441,0.2,0.8,0.28800000000000003,0.5,0.9,0.581,1.3,1.7,0.3,1.6,1.9,2.7,1.0,0.1,4.6,198.12,96.615096
2550,2551,Earl Barron,140,14.2,1.8,4.9,0.371,0.0,0.1,0.16699999999999998,0.9,1.3,0.7020000000000001,0.8,1.9,1.3,2.2,3.5,0.5,0.3,0.2,4.6,213.36,122.46983999999999
2557,2558,Mark Strickland,281,12.2,1.9,3.9,0.488,0.0,0.0,0.222,0.7,1.1,0.6679999999999999,0.6,1.1,1.0,1.8,2.7,0.4,0.3,0.4,4.6,208.28,99.79024
2561,2562,Jerome Robinson,113,14.2,1.7,4.6,0.363,0.7,2.2,0.31,0.5,0.8,0.721,0.7,1.7,0.2,1.7,1.8,1.2,0.5,0.2,4.5,195.58,86.18248
2563,2564,Steven Hunter,400,15.0,1.8,3.3,0.56,0.0,0.0,0.0,0.9,1.8,0.485,0.6,1.6,1.2,2.0,3.2,0.2,0.1,1.1,4.5,208.28,101.604608
2568,2569,Quincy Pondexter,355,15.6,1.6,3.8,0.423,0.6,1.7,0.35600000000000004,0.7,1.0,0.746,0.5,1.3,0.6,1.2,1.8,0.7,0.3,0.1,4.5,198.12,102.0582
2569,2570,Jamie Feick,201,21.5,1.7,4.1,0.424,0.1,0.1,0.4,1.0,1.6,0.629,0.8,2.2,2.6,4.6,7.1,0.7,0.6,0.4,4.5,203.2,115.66596000000001
2570,2571,Greg Graham,207,12.2,1.6,3.9,0.40700000000000003,0.2,0.8,0.29,1.1,1.4,0.775,0.9,1.0,0.3,0.8,1.1,1.0,0.6,0.1,4.5,193.04,82.553744
2571,2572,Chris Quinn,241,13.7,1.6,4.0,0.39899999999999997,0.7,1.8,0.377,0.7,0.9,0.809,0.6,1.0,0.1,1.0,1.1,1.9,0.4,0.0,4.5,187.96,83.91452
2573,2574,Terrance Ferguson,204,19.6,1.6,4.1,0.40399999999999997,1.0,2.9,0.33399999999999996,0.3,0.4,0.753,0.5,2.3,0.4,0.9,1.3,0.7,0.5,0.2,4.5,200.66,83.46092800000002
2574,2575,Brooks Thompson,168,10.2,1.7,4.0,0.409,0.9,2.4,0.376,0.3,0.5,0.647,0.9,1.4,0.2,0.8,0.9,1.7,0.5,0.0,4.5,193.04,87.543256
2576,2577,Doug Overton,499,14.6,1.8,4.3,0.41200000000000003,0.2,0.7,0.319,0.8,0.9,0.816,0.9,1.2,0.3,1.0,1.3,2.1,0.4,0.0,4.5,190.5,86.18248
2578,2579,Sean Lampley,45,12.2,1.5,3.3,0.46299999999999997,0.0,0.1,0.0,1.4,2.1,0.691,0.6,1.0,0.6,1.5,2.1,0.7,0.2,0.1,4.5,200.66,102.965384
2581,2582,Andre Roberson,307,22.2,1.9,3.9,0.473,0.4,1.4,0.253,0.4,0.9,0.46799999999999997,0.6,2.1,1.2,2.8,4.0,0.9,0.9,0.6,4.5,200.66,95.25432
2582,2583,Bernard Robinson,128,14.9,1.7,4.0,0.41700000000000004,0.0,0.2,0.161,1.1,1.5,0.7859999999999999,0.9,1.7,0.7,1.8,2.5,1.0,0.9,0.1,4.5,198.12,95.25432
2583,2584,Chris Hunter,60,13.0,1.8,3.6,0.502,0.0,0.1,0.0,0.9,1.1,0.754,0.5,2.2,0.9,1.9,2.8,0.6,0.2,0.6,4.5,210.82,108.86208
2584,2585,Jemerrio Jones,6,23.9,2.0,5.5,0.364,0.3,1.7,0.2,0.2,0.3,0.5,0.8,1.7,2.7,5.5,8.2,2.2,1.2,1.0,4.5,195.58,78.92500799999998
2585,2586,Joe Crawford,2,11.4,1.5,5.0,0.3,0.5,2.0,0.25,1.0,1.0,1.0,0.0,1.0,0.5,1.5,2.0,0.5,0.5,0.0,4.5,195.58,95.25432
2588,2589,Viktor Khryapa,143,16.4,1.8,4.0,0.44299999999999995,0.1,0.3,0.292,0.9,1.3,0.6579999999999999,1.0,2.5,1.2,2.3,3.4,1.0,0.6,0.3,4.5,205.74,95.25432
2589,2590,Tim Kempton,280,13.4,1.6,3.4,0.48100000000000004,0.0,0.0,0.0,1.2,1.8,0.677,1.0,2.2,0.9,2.0,2.8,1.1,0.4,0.2,4.5,208.28,111.13004
2590,2591,Sundiata Gaines,113,11.6,1.6,4.1,0.397,0.4,1.3,0.301,0.9,1.6,0.562,0.8,0.9,0.4,1.1,1.5,1.8,0.7,0.0,4.5,185.42,88.45044
2592,2593,Larry Robinson,89,13.5,1.7,4.5,0.384,0.6,1.5,0.373,0.5,0.7,0.667,0.7,1.2,0.7,1.2,1.9,0.9,0.6,0.0,4.5,190.5,81.64656
2594,2595,Gerard King,126,14.5,1.9,3.7,0.503,0.0,0.0,0.0,0.8,1.0,0.7440000000000001,0.7,1.9,1.0,2.1,3.1,0.7,0.4,0.2,4.5,205.74,104.32616
2601,2602,Shelden Williams,361,15.5,1.6,3.5,0.462,0.0,0.0,0.222,1.2,1.6,0.74,0.8,2.0,1.5,2.9,4.3,0.5,0.5,0.5,4.5,205.74,113.398
2602,2603,Michael Curry,667,19.8,1.6,3.7,0.447,0.1,0.4,0.298,1.1,1.3,0.825,0.7,2.3,0.3,1.3,1.6,1.2,0.5,0.1,4.5,195.58,95.25432
2606,2607,Jacque Vaughn,776,16.3,1.7,3.9,0.429,0.1,0.3,0.35200000000000004,1.0,1.3,0.779,1.0,1.6,0.2,1.1,1.3,2.5,0.5,0.0,4.5,185.42,86.18248
2608,2609,Eric Montross,465,18.2,1.9,3.9,0.49,0.0,0.0,0.0,0.6,1.3,0.478,0.9,2.7,1.5,3.1,4.6,0.4,0.3,0.6,4.5,213.36,122.46983999999999
2609,2610,Jimmy King,64,13.9,1.8,4.1,0.429,0.1,0.5,0.147,0.9,1.3,0.691,1.0,1.2,0.7,1.0,1.8,1.4,0.4,0.2,4.5,195.58,95.25432
2613,2614,Bryce Drew,243,16.3,1.7,4.5,0.382,0.6,1.7,0.371,0.4,0.5,0.83,0.9,1.2,0.2,1.0,1.2,2.2,0.5,0.0,4.4,190.5,83.91452
2619,2620,Vitor Faverani,37,13.2,1.7,4.0,0.435,0.3,1.1,0.3,0.6,1.0,0.649,1.1,2.0,1.1,2.3,3.5,0.4,0.4,0.7,4.4,210.82,117.93392
2623,2624,Chris Johnson,147,15.5,1.6,4.0,0.392,0.7,2.3,0.307,0.6,0.7,0.835,0.5,1.4,0.5,1.5,2.0,0.6,0.6,0.2,4.4,210.82,95.25432
2629,2630,Zendon Hamilton,133,11.7,1.3,3.0,0.44,0.0,0.0,0.0,1.8,2.7,0.66,0.8,1.6,1.4,2.1,3.5,0.2,0.3,0.2,4.4,210.82,115.212368
2634,2635,Scot Pollard,507,16.5,1.7,3.4,0.494,0.0,0.0,0.0,1.0,1.4,0.7090000000000001,0.6,2.3,1.8,2.9,4.6,0.4,0.6,0.7,4.4,210.82,120.20188
2635,2636,Isaiah Hicks,21,12.9,1.8,3.8,0.46299999999999997,0.1,0.4,0.222,0.8,1.1,0.696,0.8,2.4,0.6,1.7,2.3,0.9,0.1,0.3,4.4,205.74,109.769264
2637,2638,Pierre Jackson,8,10.6,1.6,4.9,0.33299999999999996,0.4,1.4,0.273,0.8,0.9,0.857,0.4,0.6,0.1,1.0,1.1,2.4,0.2,0.0,4.4,177.8,81.64656
2641,2642,Mitch McGary,52,10.7,1.9,3.6,0.527,0.0,0.1,0.0,0.6,1.0,0.58,0.7,1.6,1.1,2.4,3.5,0.3,0.3,0.3,4.4,208.28,115.66596000000001
2643,2644,Earl Clark,261,13.9,1.7,4.3,0.40299999999999997,0.3,1.0,0.32799999999999996,0.6,0.9,0.664,0.7,1.2,0.7,2.2,3.0,0.5,0.3,0.5,4.4,208.28,102.0582
2645,2646,Anthony Bennett,151,12.6,1.7,4.2,0.392,0.2,0.9,0.261,0.8,1.2,0.67,0.7,1.4,0.9,2.3,3.1,0.5,0.4,0.2,4.4,203.2,117.480328
2646,2647,Cherokee Parks,472,15.8,1.8,3.9,0.47,0.0,0.1,0.21100000000000002,0.7,1.0,0.63,0.6,2.0,1.2,2.4,3.6,0.6,0.4,0.6,4.4,210.82,108.86208
2647,2648,Bobby Brown,158,10.7,1.7,4.5,0.379,0.6,1.9,0.317,0.3,0.4,0.8059999999999999,0.8,0.9,0.1,0.5,0.7,1.5,0.3,0.0,4.4,187.96,79.3786
2653,2654,Anthony Grundy,12,9.0,1.6,3.2,0.5,0.4,1.2,0.33299999999999996,0.8,1.2,0.643,0.8,1.2,0.1,1.3,1.4,0.8,0.6,0.0,4.3,190.5,83.91452
2655,2656,Korleone Young,3,5.0,1.7,3.3,0.5,0.3,1.3,0.25,0.7,0.7,1.0,0.3,1.0,0.7,0.7,1.3,0.3,0.0,0.0,4.3,200.66,96.615096
2664,2665,Jerome James,357,13.4,1.8,3.8,0.485,0.0,0.0,0.0,0.7,1.1,0.617,1.1,2.8,1.1,2.0,3.1,0.3,0.3,1.1,4.3,215.9,136.0776
2668,2669,Dzanan Musa,49,10.7,1.5,4.0,0.376,0.4,1.8,0.22699999999999998,0.9,1.3,0.726,0.8,0.6,0.4,1.4,1.9,0.9,0.3,0.0,4.3,205.74,94.34713599999999
2669,2670,Alexander Johnson,102,12.8,1.5,2.9,0.517,0.0,0.0,0.0,1.3,2.0,0.672,0.9,2.1,0.8,1.9,2.7,0.3,0.4,0.4,4.3,205.74,108.86208
2670,2671,Cleanthony Early,56,14.3,1.6,4.5,0.34600000000000003,0.5,1.8,0.263,0.7,0.9,0.75,0.9,1.3,0.5,1.7,2.2,0.8,0.5,0.3,4.3,203.2,99.79024
2671,2672,Zarko Cabarkapa,149,10.4,1.6,3.7,0.42700000000000005,0.2,0.6,0.273,1.0,1.4,0.733,0.8,1.5,0.7,1.4,2.1,0.6,0.2,0.2,4.3,210.82,106.59411999999999
2673,2674,Ben Handlogten,38,12.3,1.8,3.4,0.523,0.0,0.0,0.0,0.7,1.2,0.614,0.7,2.3,1.2,2.0,3.2,0.5,0.3,0.2,4.3,208.28,108.86208
2674,2675,Robert Swift,97,15.4,1.8,3.5,0.506,0.0,0.0,0.0,0.7,1.2,0.61,0.7,2.3,1.3,2.6,3.9,0.2,0.3,0.9,4.3,213.36,111.13004
2680,2681,Kenny Satterfield,75,14.2,1.7,5.1,0.335,0.2,0.7,0.218,0.7,0.9,0.746,1.3,1.1,0.4,0.8,1.3,2.3,0.7,0.0,4.3,185.42,79.83219199999998
2682,2683,Quincy Miller,69,13.5,1.6,4.4,0.35,0.5,1.6,0.292,0.7,1.0,0.706,0.8,1.2,0.6,1.9,2.4,0.5,0.4,0.5,4.3,205.74,95.25432
2683,2684,Eric Maynor,267,14.6,1.6,4.2,0.392,0.4,1.2,0.35,0.6,0.8,0.721,1.1,1.1,0.3,1.1,1.3,2.8,0.4,0.1,4.3,190.5,79.3786
2685,2686,Pete Chilcutt,584,14.4,1.8,4.1,0.441,0.3,0.8,0.381,0.4,0.5,0.696,0.7,1.5,1.1,2.2,3.3,0.8,0.5,0.4,4.3,208.28,108.86208
2688,2689,Jonah Bolden,51,13.4,1.6,3.4,0.486,0.7,2.0,0.34,0.3,0.6,0.484,0.7,2.1,1.0,2.4,3.4,0.8,0.4,0.8,4.3,208.28,99.79024
2689,2690,Robert Hite,12,11.3,1.6,5.0,0.317,0.4,1.9,0.217,0.7,1.0,0.667,0.5,0.7,0.3,1.0,1.3,0.7,0.2,0.2,4.2,187.96,83.46092800000002
2691,2692,Dickey Simpkins,327,15.9,1.5,3.4,0.44,0.0,0.0,0.222,1.2,2.0,0.618,1.1,1.8,1.3,2.3,3.6,0.9,0.3,0.2,4.2,205.74,112.490816
2692,2693,Jimmy Oliver,78,11.0,1.7,4.3,0.40700000000000003,0.2,0.6,0.34,0.6,0.7,0.772,0.4,0.8,0.2,0.8,1.0,0.7,0.3,0.0,4.2,195.58,92.98635999999999
2694,2695,Deyonta Davis,107,12.1,1.9,3.1,0.599,0.0,0.0,0.0,0.5,0.8,0.635,0.4,1.7,1.0,2.3,3.2,0.4,0.2,0.6,4.2,208.28,108.86208
2695,2696,Sean Williams,137,14.4,1.7,3.3,0.511,0.0,0.0,0.0,0.9,1.4,0.624,0.9,2.4,1.3,2.1,3.4,0.3,0.3,1.2,4.2,208.28,106.59411999999999
2696,2697,Jawun Evans,56,15.0,1.6,4.8,0.345,0.3,1.0,0.263,0.7,0.9,0.7759999999999999,0.9,1.9,0.2,1.5,1.7,2.0,0.7,0.1,4.2,182.88,86.18248
2698,2699,Jaron Blossomgame,27,16.3,1.7,3.9,0.44299999999999995,0.4,1.4,0.256,0.4,0.5,0.769,0.4,0.7,1.0,2.7,3.6,0.5,0.3,0.3,4.2,203.2,99.79024
2704,2705,Bruno Caboclo,105,12.3,1.5,3.8,0.40299999999999997,0.6,1.9,0.308,0.5,0.6,0.836,0.7,1.3,0.8,1.8,2.6,0.7,0.3,0.6,4.2,205.74,92.98635999999999
2705,2706,Joe Alexander,67,11.1,1.5,3.7,0.41,0.2,0.7,0.34,0.9,1.3,0.698,0.8,1.7,0.7,1.1,1.8,0.7,0.2,0.4,4.2,203.2,104.32616
2707,2708,Treveon Graham,180,16.0,1.5,3.9,0.38299999999999995,0.7,2.0,0.33299999999999996,0.6,0.8,0.691,0.4,1.6,0.7,1.6,2.2,0.8,0.4,0.1,4.2,198.12,102.511792
2708,2709,Mitchell Creek,5,9.4,1.6,3.2,0.5,0.0,0.4,0.0,1.0,1.4,0.7140000000000001,0.2,0.6,1.2,1.2,2.4,1.2,0.4,0.0,4.2,198.12,102.0582
2709,2710,Maurice Carter,10,11.0,1.1,3.5,0.314,0.4,1.1,0.364,1.6,2.0,0.8,0.9,1.0,0.2,0.9,1.1,0.4,0.0,0.0,4.2,195.58,95.25432
2713,2714,Joe Wolf,592,16.3,1.8,4.3,0.423,0.0,0.2,0.16399999999999998,0.6,0.7,0.77,0.9,2.2,1.0,2.3,3.3,1.0,0.4,0.2,4.2,210.82,117.93392
2716,2717,Festus Ezeli,170,14.1,1.6,3.2,0.513,0.0,0.0,0.0,1.0,1.7,0.557,0.8,1.9,1.7,2.5,4.3,0.4,0.3,1.0,4.2,210.82,115.66596000000001
2717,2718,Tyler Ennis,186,12.6,1.7,4.1,0.419,0.4,1.1,0.317,0.4,0.5,0.768,0.9,1.3,0.3,1.1,1.3,1.9,0.5,0.1,4.2,190.5,79.3786
2718,2719,Scott Padgett,448,12.5,1.5,3.7,0.41,0.5,1.4,0.373,0.6,0.8,0.736,0.6,1.5,0.9,1.8,2.7,0.7,0.4,0.2,4.2,205.74,108.86208
2719,2720,Marcus Derrickson,11,6.1,1.5,3.0,0.485,0.9,1.8,0.5,0.4,0.5,0.8,0.3,0.8,0.7,0.5,1.2,0.1,0.0,0.1,4.2,200.66,112.94440800000001
2723,2724,Robert Sacre,189,14.5,1.7,3.9,0.436,0.0,0.0,0.0,0.8,1.2,0.6709999999999999,0.5,1.8,1.1,2.0,3.1,0.7,0.3,0.6,4.2,213.36,117.93392
2724,2725,Sam Jacobson,68,11.1,1.8,3.5,0.511,0.1,0.4,0.36,0.5,0.7,0.7390000000000001,0.5,2.0,0.4,0.8,1.2,0.5,0.5,0.0,4.2,193.04,97.52228000000001
2726,2727,Elijah Millsap,69,16.2,1.3,4.1,0.327,0.4,1.5,0.27899999999999997,1.0,1.5,0.679,1.1,2.3,0.5,2.2,2.8,1.1,0.9,0.3,4.2,198.12,97.52228000000001
2728,2729,Bob McCann,178,13.4,1.7,3.5,0.479,0.0,0.0,0.2,0.8,1.4,0.5770000000000001,0.8,1.9,0.9,1.8,2.6,0.6,0.4,0.4,4.2,198.12,110.676448
2729,2730,Xavier Munford,20,13.3,1.6,4.2,0.39799999999999996,0.5,1.2,0.36,0.4,0.8,0.5,0.8,1.4,0.2,1.4,1.6,1.3,0.7,0.1,4.2,190.5,81.64656
2731,2732,Vladimir Stepania,270,13.8,1.7,4.0,0.425,0.0,0.1,0.133,0.8,1.4,0.536,0.8,1.8,1.6,2.7,4.4,0.3,0.4,0.5,4.1,213.36,107.047712
2733,2734,Qyntel Woods,167,12.3,1.7,3.7,0.452,0.2,0.6,0.35700000000000004,0.6,0.9,0.603,0.8,1.4,0.6,1.7,2.3,0.6,0.4,0.2,4.1,203.2,100.243832
2734,2735,Alando Tucker,51,8.3,1.5,3.6,0.423,0.2,0.7,0.294,0.9,1.2,0.7829999999999999,0.4,0.4,0.6,0.4,1.0,0.3,0.1,0.0,4.1,198.12,92.98635999999999
2736,2737,Chris Singleton,148,17.6,1.6,4.2,0.376,0.4,1.2,0.319,0.6,0.9,0.633,0.7,2.2,0.8,2.4,3.2,0.6,0.8,0.4,4.1,203.2,104.32616
2741,2742,Henry Ellenson,83,9.5,1.5,3.9,0.371,0.6,1.8,0.336,0.6,0.8,0.773,0.5,0.8,0.3,2.1,2.5,0.6,0.2,0.0,4.1,210.82,111.13004
2742,2743,Nick Fazekas,26,10.3,1.8,3.2,0.561,0.0,0.1,0.0,0.6,0.8,0.682,0.5,1.0,1.3,2.1,3.4,0.4,0.3,0.4,4.1,210.82,106.59411999999999
2743,2744,Pooh Jeter,62,13.8,1.7,4.2,0.409,0.1,0.5,0.2,0.6,0.7,0.902,0.8,0.9,0.1,1.0,1.1,2.6,0.5,0.0,4.1,180.34,79.3786
2744,2745,Quincy Douby,143,10.7,1.6,4.0,0.389,0.5,1.5,0.312,0.5,0.6,0.884,0.6,0.9,0.2,0.8,1.1,0.7,0.3,0.1,4.1,190.5,79.3786
2746,2747,Ervin Johnson,845,20.1,1.6,3.3,0.505,0.0,0.0,0.2,0.8,1.3,0.605,0.9,2.9,2.0,4.1,6.1,0.5,0.6,1.3,4.1,210.82,111.13004
2747,2748,Ken Johnson,64,12.7,1.8,3.3,0.528,0.0,0.0,0.0,0.6,1.3,0.435,0.9,2.3,1.4,2.4,3.8,0.3,0.2,0.3,4.1,208.28,108.86208
2753,2754,Alec Peters,20,11.2,1.4,3.7,0.37799999999999995,0.9,2.9,0.31,0.4,0.5,0.8,0.2,0.7,0.4,1.4,1.9,0.6,0.1,0.1,4.1,205.74,106.59411999999999
2758,2759,Eric Leckner,449,12.1,1.6,3.1,0.508,0.0,0.0,0.0,0.9,1.4,0.669,0.9,2.3,0.8,2.4,3.2,0.5,0.2,0.3,4.1,210.82,120.20188
2763,2764,Adonal Foyle,733,17.8,1.8,3.8,0.47700000000000004,0.0,0.0,0.0,0.5,1.0,0.499,0.8,2.1,1.8,2.9,4.7,0.5,0.4,1.6,4.1,208.28,113.398
2764,2765,Anthony Roberson,65,9.1,1.6,3.9,0.4,0.8,2.2,0.35600000000000004,0.1,0.2,0.9,0.4,0.8,0.1,0.6,0.8,0.5,0.4,0.0,4.1,187.96,81.64656
2765,2766,DeMarcus Nelson,13,13.1,1.8,4.2,0.444,0.0,0.2,0.0,0.4,1.1,0.35700000000000004,1.2,1.8,0.5,1.4,1.8,1.0,0.7,0.2,4.1,193.04,90.7184
2767,2768,Lynn Greer,41,10.5,1.5,3.4,0.433,0.4,1.3,0.34600000000000003,0.7,0.8,0.8440000000000001,0.4,0.8,0.0,0.6,0.7,1.3,0.4,0.0,4.1,187.96,79.3786
2770,2771,Randell Jackson,28,9.7,1.6,3.9,0.426,0.0,0.2,0.14300000000000002,0.8,1.1,0.6559999999999999,0.9,1.0,1.1,0.9,1.9,0.3,0.1,0.4,4.1,210.82,97.52228000000001
2775,2776,Quinton Ross,458,18.5,1.7,4.0,0.419,0.1,0.3,0.318,0.6,0.9,0.711,0.5,1.9,0.6,1.5,2.1,0.9,0.6,0.3,4.1,198.12,87.543256
2776,2777,Reggie Evans,809,19.2,1.4,2.9,0.465,0.0,0.0,0.091,1.3,2.5,0.528,1.1,2.3,2.5,4.7,7.1,0.6,0.7,0.1,4.1,203.2,111.13004
2781,2782,Renaldo Balkman,221,13.9,1.7,3.3,0.51,0.0,0.3,0.172,0.7,1.2,0.542,0.6,1.9,1.3,2.2,3.5,0.6,0.7,0.5,4.0,203.2,94.34713599999999
2782,2783,Stephen Graham,239,12.2,1.6,3.5,0.446,0.2,0.7,0.308,0.7,0.9,0.7659999999999999,0.6,1.5,0.3,1.5,1.8,0.5,0.2,0.1,4.0,198.12,97.52228000000001
2784,2785,Ryan Broekhoff,59,10.7,1.3,3.1,0.42700000000000005,1.0,2.4,0.40299999999999997,0.4,0.5,0.815,0.4,0.8,0.2,1.6,1.8,0.6,0.2,0.1,4.0,200.66,97.52228000000001
2786,2787,Jake Voskuhl,450,14.3,1.5,3.1,0.48700000000000004,0.0,0.0,0.33299999999999996,1.0,1.5,0.7140000000000001,0.8,2.6,1.2,2.2,3.4,0.5,0.3,0.4,4.0,210.82,111.13004
2788,2789,Travis Wear,68,13.2,1.6,4.1,0.38799999999999996,0.4,1.1,0.364,0.4,0.5,0.8240000000000001,0.6,1.2,0.5,1.7,2.1,0.7,0.3,0.2,4.0,208.28,102.0582
2791,2792,Adrian Griffin,477,16.8,1.6,3.8,0.43799999999999994,0.1,0.4,0.278,0.6,0.8,0.763,0.7,1.8,1.1,2.1,3.2,1.4,0.9,0.1,4.0,195.58,97.52228000000001
2794,2795,Andrew Goudelock,49,9.7,1.6,4.0,0.39299999999999996,0.6,1.7,0.345,0.3,0.3,0.875,0.6,0.7,0.1,0.6,0.7,0.5,0.2,0.0,4.0,190.5,90.7184
2798,2799,Roko Ukic,85,11.6,1.6,4.2,0.387,0.2,0.9,0.18899999999999997,0.6,0.8,0.746,0.8,1.0,0.3,0.6,0.9,1.9,0.4,0.0,4.0,195.58,83.007336
2799,2800,Adreian Payne,107,13.1,1.6,4.0,0.405,0.1,0.6,0.254,0.6,0.9,0.68,0.8,1.9,0.7,2.2,3.0,0.6,0.4,0.3,4.0,208.28,111.13004
2802,2803,Greg Smith,149,12.3,1.6,2.6,0.617,0.0,0.0,0.0,0.7,1.3,0.5760000000000001,0.4,1.9,1.1,2.2,3.3,0.3,0.2,0.4,4.0,208.28,113.398
2805,2806,Ruben Nembhard,10,11.3,1.6,3.7,0.43200000000000005,0.0,0.6,0.0,0.8,1.0,0.8,0.8,1.2,0.3,0.5,0.8,1.7,0.9,0.0,4.0,190.5,94.34713599999999
2806,2807,Andre Ingram,6,13.1,1.3,3.8,0.348,0.8,2.0,0.41700000000000004,0.5,0.5,1.0,0.7,0.5,0.3,1.0,1.3,1.2,0.7,0.5,4.0,190.5,86.18248
2817,2818,John Crotty,477,12.1,1.3,3.0,0.431,0.3,0.8,0.384,1.1,1.3,0.8370000000000001,0.9,1.3,0.3,0.8,1.1,2.1,0.4,0.0,4.0,187.96,83.91452
2819,2820,Ben Uzoh,60,13.5,1.6,4.0,0.395,0.1,0.1,0.33299999999999996,0.7,1.2,0.5870000000000001,0.7,1.0,0.8,1.3,2.1,2.2,0.5,0.2,4.0,190.5,92.98635999999999
2829,2830,Tierre Brown,133,12.4,1.5,4.0,0.384,0.2,0.6,0.353,0.7,0.9,0.769,1.1,0.7,0.3,0.9,1.2,2.0,0.5,0.0,4.0,187.96,85.728888
2832,2833,Mario Bennett,68,8.9,1.6,3.1,0.534,0.0,0.0,0.33299999999999996,0.7,1.3,0.511,0.5,1.6,1.2,1.4,2.7,0.4,0.5,0.3,4.0,205.74,106.59411999999999
2837,2838,Oleksiy Pecherov,111,9.4,1.4,3.7,0.386,0.4,1.4,0.29,0.7,0.8,0.7929999999999999,0.5,1.1,0.8,1.6,2.4,0.2,0.2,0.2,3.9,213.36,106.140528
2842,2843,Lonny Baxter,162,11.6,1.5,3.3,0.466,0.0,0.0,0.2,0.9,1.3,0.657,0.7,2.0,1.1,1.8,2.9,0.2,0.2,0.4,3.9,203.2,117.93392
